timestamp,IowaRiver_IowaCity_NitrateLevel,IowaRiver_IowaCity_Flow,IowaRiver_IowaCity_GaugeHeight,IowaRiver_BelowCoralvilleDam_Flow,IowaRiver_BelowCoralvilleDam_GaugeHeight  ,WCP_00_TT_091  ,WP_WC_Nitrate_River,PRCP
2022-06-23 09:06:00+00:00,12.9892,13.08274672,3230.0,3230.0,51.47448934,85.29521179,12.86353493,0.0
2022-06-23 10:06:00+00:00,12.985,13.00274672,3212.785697,3210.268819,51.46551066,86.45732117,12.90107441,0.0
2022-06-23 11:06:00+00:00,12.9967,12.92274672,3194.178546,3190.403228,51.45551066,87.81817627,12.93861294,0.0
2022-06-23 12:06:00+00:00,13.0358,12.86274672,3181.392849,3180.134409,51.44551066,88.42141724,12.97615242,0.0
2022-06-23 13:06:00+00:00,13.0892,12.81274672,3218.607151,3219.865591,51.46448934,89.81937408,13.0,0.0
2022-06-23 14:06:00+00:00,13.095,12.78137336,3214.428605,3219.462362,51.47,90.26566315,13.0,0.0
2022-06-23 15:06:00+00:00,13.0467,12.76,3211.392849,3210.134409,51.46551066,89.13909149,13.0,0.0
2022-06-23 16:06:00+00:00,13.1017,12.74137336,3185.571395,3180.537638,51.44551066,87.60568237,13.0,0.0
2022-06-23 17:06:00+00:00,13.14,12.73,3218.607151,3219.865591,51.46448934,85.25,13.0,0.0
2022-06-23 18:06:00+00:00,13.1633,12.72,3224.428605,3229.462362,51.46897868,82.61000061,13.0,0.0
2022-06-23 19:06:00+00:00,13.1675,12.72,3218.607151,3219.865591,51.47,79.71644592,13.0,0.0
2022-06-23 20:06:00+00:00,13.1342,12.71,3215.821454,3219.596772,51.47,78.81251526,13.0,0.0
2022-06-23 21:06:00+00:00,13.16,12.71,3194.178546,3190.403228,51.45551066,76.98000336,13.03487873,0.0
2022-06-23 22:06:00+00:00,13.175,12.71,3212.785697,3210.268819,51.46,75.13768768,13.13508701,0.0
2022-06-23 23:06:00+00:00,13.2233,12.71,3211.392849,3210.134409,51.46,75.81647491,13.23529625,0.0
2022-06-24 00:06:00+00:00,13.2409,12.7,3218.607151,3219.865591,51.46448934,74.72900391,13.33550453,0.0
2022-06-24 01:06:00+00:00,13.2775,12.7,3210.0,3210.0,51.46,73.12142944,13.43571377,0.0
2022-06-24 02:06:00+00:00,13.2783,12.7,3210.0,3210.0,51.46,73.9739151,13.53592205,0.0
2022-06-24 03:06:00+00:00,13.2858,12.7,3211.392849,3210.134409,51.47102132,73.25307465,13.63613129,0.0
2022-06-24 04:06:00+00:00,13.2742,12.7,3211.392849,3210.134409,51.46,73.44290161,13.73633957,0.0
2022-06-24 05:06:00+00:00,13.2792,12.7,3218.607151,3219.865591,51.45346802,74.04000092,13.80000019,0.0
2022-06-24 06:06:00+00:00,13.3058,12.7,3220.0,3220.0,51.46448934,75.37435913,13.80000019,0.0
2022-06-24 07:06:00+00:00,13.3375,12.7,3215.821454,3219.596772,51.45897868,77.2157135,13.80000019,0.0
2022-06-24 08:06:00+00:00,13.3442,12.7,3224.178546,3220.403228,51.45346802,78.36962891,13.80000019,0.0
2022-06-24 09:06:00+00:00,13.3642,12.7,3194.178546,3190.403228,51.45551066,76.71349335,13.77568531,0.0
2022-06-24 10:06:00+00:00,13.3692,12.69,3221.392849,3220.134409,51.47551066,76.73000336,13.70901871,0.0
2022-06-24 11:06:00+00:00,13.3933,12.69,3192.785697,3190.268819,51.45551066,78.36652374,13.6423521,0.0
2022-06-24 12:06:00+00:00,13.42,12.69,3181.392849,3180.134409,51.45102132,79.86531067,13.5756855,0.0
2022-06-24 13:06:00+00:00,13.4092,12.69,3214.428605,3219.462362,51.46448934,80.93000031,13.5090189,0.0
2022-06-24 14:06:00+00:00,13.4083,12.69,3207.214303,3209.731181,51.46551066,82.28121185,13.44235229,0.0
2022-06-24 15:06:00+00:00,13.445,12.69,3190.0,3190.0,51.46102132,83.71528625,13.37568474,0.0
2022-06-24 16:06:00+00:00,13.4192,12.69,3221.392849,3220.134409,51.47551066,81.66496277,13.30901814,0.0
2022-06-24 17:06:00+00:00,13.4642,12.69,3212.785697,3210.268819,51.47102132,80.26352692,13.24235153,0.0
2022-06-24 18:06:00+00:00,13.4708,12.69,3210.0,3210.0,51.46,78.73000336,13.17568493,0.0
2022-06-24 19:06:00+00:00,13.5042,12.69,3184.178546,3180.403228,51.44551066,76.79644012,13.10901833,0.0
2022-06-24 20:06:00+00:00,13.5242,12.69,3227.214303,3229.731181,51.48,75.68499756,13.04235172,0.0
2022-06-24 21:06:00+00:00,13.5283,12.69,3207.214303,3209.731181,51.46551066,75.30433655,12.940732,0.0
2022-06-24 22:06:00+00:00,13.5517,12.7,3210.0,3210.0,51.45448934,74.23075867,12.77823257,0.0
2022-06-24 23:06:00+00:00,13.5192,12.7,3205.821454,3209.596772,51.46551066,69.06123352,12.61573219,0.0
2022-06-25 00:06:00+00:00,13.4964,12.72862664,3254.428605,3259.462362,51.50551066,67.28347015,12.45323277,2.14
2022-06-25 01:06:00+00:00,13.4608,12.88175984,3360.0,3360.0,51.59755331,65.97240448,12.29073238,2.14
2022-06-25 02:06:00+00:00,13.3567,13.16038648,3490.0,3490.0,51.67653198,66.75563812,12.12823296,2.14
2022-06-25 03:06:00+00:00,13.1492,13.45038648,3585.821454,3589.596772,51.74102132,66.65068817,11.96573257,2.14
2022-06-25 04:06:00+00:00,13.0967,13.7031332,3622.785697,3620.268819,51.75,66.77968597,11.80323219,2.14
2022-06-25 05:06:00+00:00,12.895,13.88450656,3668.607151,3669.865591,51.79,68.38118744,11.64073277,2.14
2022-06-25 06:06:00+00:00,12.7225,14.02587992,3698.607151,3699.865591,51.82653198,69.25823975,11.47823238,2.14
2022-06-25 07:06:00+00:00,12.7433,14.10725328,3943.035756,3949.327953,51.99653198,69.59249878,11.31573296,2.14
2022-06-25 08:06:00+00:00,12.81,14.16862664,4137.214303,4139.731181,52.13204264,71.0863266,11.15323257,2.14
2022-06-25 09:06:00+00:00,12.7942,14.21862664,4197.214303,4199.731181,52.13346802,77.29528046,10.99073219,2.14
2022-06-25 10:06:00+00:00,12.8217,14.26862664,4174.178546,4170.403228,52.14102132,78.4175415,10.82823277,2.14
2022-06-25 11:06:00+00:00,12.7758,14.30862664,4180.0,4180.0,52.12897868,80.56391144,10.66573238,2.14
2022-06-25 12:06:00+00:00,12.1875,14.34862664,4174.428605,4179.462362,52.12346802,83.99051666,10.50323296,2.14
2022-06-25 13:06:00+00:00,11.81,14.37862664,4096.964244,4090.672047,52.08551066,83.03999329,10.34073257,2.14
2022-06-25 14:06:00+00:00,11.6617,14.39862664,4055.571395,4050.537638,52.05,79.36000061,10.17823315,2.14
2022-06-25 15:06:00+00:00,11.725,14.4,4015.571395,4010.537638,52.01448934,77.11000061,10.01573277,2.14
2022-06-25 16:06:00+00:00,11.9092,14.38,3938.357092,3930.806457,51.97551066,78.9635849,9.853232384,2.14
2022-06-25 17:06:00+00:00,12.2933,14.33137336,3921.392849,3920.134409,51.95448934,77.47026062,9.690732956,2.14
2022-06-25 18:06:00+00:00,12.5608,14.26274672,3858.607151,3859.865591,51.92551066,76.57593536,9.528232574,2.14
2022-06-25 19:06:00+00:00,12.705,14.18274672,3852.785697,3850.268819,51.91,75.2205658,9.365733147,2.14
2022-06-25 20:06:00+00:00,12.7983,14.08412008,3808.357092,3800.806457,51.89102132,74.63156128,9.203232765,2.14
2022-06-25 21:06:00+00:00,12.9192,14.00274672,3800.0,3800.0,51.88,75.04837799,9.144040108,2.14
2022-06-25 22:06:00+00:00,12.9733,13.92274672,3804.178546,3800.403228,51.88,74.2642746,9.264789581,2.14
2022-06-25 23:06:00+00:00,12.9633,13.85137336,3761.392849,3760.134409,51.86102132,71.91000366,9.385539055,2.14
2022-06-26 00:06:00+00:00,12.9309,13.78274672,3772.785697,3770.268819,51.84346802,69.87203979,9.506288528,0.0
2022-06-26 01:06:00+00:00,12.975,13.74137336,3761.392849,3760.134409,51.85,68.3221817,9.627038002,0.0
2022-06-26 02:06:00+00:00,13.0142,13.69137336,3768.607151,3769.865591,51.84346802,65.76301575,9.747787476,0.0
2022-06-26 03:06:00+00:00,13.0083,13.65137336,3740.0,3740.0,51.82897868,64.03227997,9.868536949,0.0
2022-06-26 04:06:00+00:00,12.9842,13.62,3742.785697,3740.268819,51.83448934,64.05979919,9.989286423,0.0
2022-06-26 05:06:00+00:00,13.025,13.58137336,3734.178546,3730.403228,51.83,66.58000183,10.1100359,0.0
2022-06-26 06:06:00+00:00,12.9933,13.56137336,3742.785697,3740.268819,51.83448934,69.54375458,10.23078537,0.0
2022-06-26 07:06:00+00:00,12.9933,13.54,4408.214539,4445.967717,52.39714926,70.59906769,10.35153484,0.0
2022-06-26 08:06:00+00:00,12.9225,13.56725328,5050.500118,5068.118268,52.75755331,70.80518341,10.47228432,0.0
2022-06-26 09:06:00+00:00,12.9225,13.71450656,5277.214303,5279.731181,52.88204264,71.39237213,10.59303379,0.0
2022-06-26 10:06:00+00:00,12.9408,13.95175984,5405.571395,5400.537638,52.95653198,72.45969391,10.71378326,0.0
2022-06-26 11:06:00+00:00,12.9908,14.19175984,5474.428605,5479.462362,52.99,73.28559875,10.83453274,0.0
2022-06-26 12:06:00+00:00,12.965,14.4131332,5470.0,5470.0,52.98551066,75.80212402,10.95528221,0.0
2022-06-26 13:06:00+00:00,12.9242,14.60450656,5502.785697,5500.268819,53.00551066,74.70726776,11.07603168,0.0
2022-06-26 14:06:00+00:00,12.8792,14.75587992,5474.178546,5470.403228,52.99653198,76.04747009,11.19678116,0.0
2022-06-26 15:06:00+00:00,12.8592,14.86725328,5456.964244,5450.672047,52.99204264,75.38320923,11.31753063,0.0
2022-06-26 16:06:00+00:00,12.8233,14.94862664,5495.821454,5499.596772,53.00551066,74.3748703,11.43828011,0.0
2022-06-26 17:06:00+00:00,12.7933,15.00862664,5474.178546,5470.403228,52.98,72.80960083,11.55902958,0.0
2022-06-26 18:06:00+00:00,12.7833,15.04,5470.0,5470.0,52.99102132,70.66000366,11.67977905,0.0
2022-06-26 19:06:00+00:00,12.8142,15.06862664,5474.178546,5470.403228,52.99653198,68.33999634,11.80052853,0.0
2022-06-26 20:06:00+00:00,12.8075,15.09,5445.571395,5440.537638,52.98204264,64.69488525,11.921278,0.0
2022-06-26 21:06:00+00:00,12.775,15.1,5525.821454,5529.596772,53.02,63.53239822,11.99564457,0.0
2022-06-26 22:06:00+00:00,12.735,15.11,5500.0,5500.0,52.98897868,61.74643326,11.98313141,0.0
2022-06-26 23:06:00+00:00,12.6783,15.12,5495.821454,5499.596772,53.0,60.79577637,11.97061825,0.0
2022-06-27 00:06:00+00:00,12.5918,15.12,5480.0,5480.0,52.98448934,59.46476364,11.95810604,0.0
2022-06-27 01:06:00+00:00,12.5217,15.12,5471.392849,5470.134409,52.98551066,58.43517303,11.94559288,0.0
2022-06-27 02:06:00+00:00,12.49,15.12,5474.178546,5470.403228,52.98551066,57.11281967,11.93307972,0.0
2022-06-27 03:06:00+00:00,12.4767,15.11,5495.821454,5499.596772,52.99448934,56.95000076,11.92056656,0.0
2022-06-27 04:06:00+00:00,12.43,15.11,5456.964244,5450.672047,52.97551066,59.76257706,11.9080534,0.0
2022-06-27 05:06:00+00:00,12.3708,15.11,5465.821454,5469.596772,52.97448934,64.12624359,11.89554024,0.0
2022-06-27 06:06:00+00:00,12.2883,15.1,5493.035756,5499.327953,52.99448934,67.95727539,11.88302803,0.0
2022-06-27 07:06:00+00:00,12.1608,15.1,5218.107033,5201.747322,52.81,71.00679779,11.87051487,0.0
2022-06-27 08:06:00+00:00,12.0567,15.07137336,5094.178546,5090.403228,52.73448934,73.09279633,11.85800171,0.0
2022-06-27 09:06:00+00:00,12.0158,15.01137336,5000.0,5000.0,52.67448934,75.80062103,11.84548855,0.0
2022-06-27 10:06:00+00:00,11.9308,14.92274672,4978.607151,4979.865591,52.67,76.10588074,11.83297539,0.0
2022-06-27 11:06:00+00:00,11.8267,14.83274672,4980.0,4980.0,52.67,77.41249847,11.82046223,0.0
2022-06-27 12:06:00+00:00,11.7842,14.77019738,4964.428605,4969.462362,52.65448934,78.70567322,11.80794907,0.0
2022-06-27 13:06:00+00:00,11.7208,14.71137336,4967.214303,4969.731181,52.65448934,80.51528168,11.80000019,0.0
2022-06-27 14:06:00+00:00,11.4583,14.67137336,4945.821454,4949.596772,52.65,80.61000061,11.80000019,0.0
2022-06-27 15:06:00+00:00,11.5617,14.64137336,4967.214303,4969.731181,52.64897868,81.9431076,11.80000019,0.0
2022-06-27 16:06:00+00:00,11.5192,14.61137336,4945.821454,4949.596772,52.65551066,79.94513702,11.80000019,0.0
2022-06-27 17:06:00+00:00,11.4492,14.6,4947.214303,4949.731181,52.65,78.87519836,11.72735786,0.0
2022-06-27 18:06:00+00:00,11.37,14.58137336,4945.821454,4949.596772,52.65,76.25596619,11.52818775,0.0
2022-06-27 19:06:00+00:00,10.9492,14.58,4943.035756,4949.327953,52.65,72.51308441,11.32901764,0.0
2022-06-27 20:06:00+00:00,10.8817,14.57,4928.607151,4929.865591,52.63448934,70.4528656,11.12984753,0.0
2022-06-27 21:06:00+00:00,10.7842,14.56,4950.0,4950.0,52.63897868,70.82221985,10.97676373,0.0
2022-06-27 22:06:00+00:00,10.7092,14.56,4932.785697,4930.268819,52.63448934,68.1346283,10.91000462,0.0
2022-06-27 23:06:00+00:00,10.6733,14.55,4924.178546,4920.403228,52.62448934,67.27999878,10.84324551,0.0
2022-06-28 00:06:00+00:00,10.65,14.55,4900.0,4900.0,52.62551066,65.31337738,10.77648544,0.0
2022-06-28 01:06:00+00:00,10.625,14.54,4902.785697,4900.268819,52.63102132,64.26999664,10.70972633,0.0
2022-06-28 02:06:00+00:00,10.6158,14.53,4898.607151,4899.865591,52.63102132,63.70643616,10.64296722,0.0
2022-06-28 03:06:00+00:00,10.6108,14.53,4891.642908,4899.193543,52.62551066,62.98912048,10.57620716,0.0
2022-06-28 04:06:00+00:00,10.5758,14.52,4915.821454,4919.596772,52.63,64.07408905,10.50944805,0.0
2022-06-28 05:06:00+00:00,10.4917,14.52,4894.178546,4890.403228,52.62653198,68.02350616,10.44268894,0.0
2022-06-28 06:06:00+00:00,10.425,14.51,4900.0,4900.0,52.62551066,71.94306183,10.37592888,0.0
2022-06-28 07:06:00+00:00,10.4025,14.51,4110.892731,4092.016141,52.03040405,75.51158142,10.30916977,0.0
2022-06-28 08:06:00+00:00,10.3825,14.37824016,3673.928487,3661.344094,51.76346802,78.30491638,10.24241066,0.0
2022-06-28 09:06:00+00:00,10.4233,14.08098688,3502.785697,3500.268819,51.65346802,79.88394165,10.18176365,0.0
2022-06-28 10:06:00+00:00,10.4125,13.77098688,3404.178546,3400.403228,51.60551066,80.89073181,10.13176346,0.0
2022-06-28 11:06:00+00:00,10.3817,13.50824016,3390.0,3390.0,51.57897868,81.86303711,10.08176422,0.0
2022-06-28 12:06:00+00:00,10.3525,13.30549344,3355.821454,3359.596772,51.56448934,83.80999756,10.03176403,0.0
2022-06-28 13:06:00+00:00,10.3367,13.16412008,3358.607151,3359.865591,51.56448934,83.96707153,10.0,0.0
2022-06-28 14:06:00+00:00,10.3208,13.08274672,3358.607151,3359.865591,51.55897868,83.94080353,10.0,0.0
2022-06-28 15:06:00+00:00,10.3017,13.04137336,3321.392849,3320.134409,51.56204264,83.12168121,10.0,0.0
2022-06-28 16:06:00+00:00,10.3008,13.01137336,3330.0,3330.0,51.56102132,81.4176712,10.0,0.0
2022-06-28 17:06:00+00:00,10.2917,12.99137336,3332.785697,3330.268819,51.56102132,79.53925323,9.93643856,0.0
2022-06-28 18:06:00+00:00,10.2758,12.98,3334.178546,3330.403228,51.54448934,76.51541138,9.762164116,0.0
2022-06-28 19:06:00+00:00,10.2575,12.96,3332.785697,3330.268819,51.54448934,75.137146,9.587890625,0.0
2022-06-28 20:06:00+00:00,10.2742,12.95,3332.785697,3330.268819,51.56102132,74.3017807,9.413617134,0.0
2022-06-28 21:06:00+00:00,10.2633,12.95,3354.428605,3359.462362,51.55897868,73.70294189,9.302905083,0.0
2022-06-28 22:06:00+00:00,10.2425,12.96,3321.392849,3320.134409,51.54,72.58759308,9.311249733,0.0
2022-06-28 23:06:00+00:00,10.2492,12.96,3328.607151,3329.865591,51.54448934,70.91000366,9.319594383,0.0
2022-06-29 00:06:00+00:00,10.25,12.95,3317.214303,3319.731181,51.55102132,69.69828796,9.327939034,0.0
2022-06-29 01:06:00+00:00,10.2483,12.94137336,3320.0,3320.0,51.55653198,68.41181183,9.336284637,0.0
2022-06-29 02:06:00+00:00,10.2267,12.94,3330.0,3330.0,51.55,67.32527161,9.344629288,0.0
2022-06-29 03:06:00+00:00,10.2117,12.93,3304.178546,3300.403228,51.54102132,67.01268005,9.352973938,0.0
2022-06-29 04:06:00+00:00,10.2175,12.92,3328.607151,3329.865591,51.55,68.10485077,9.361318588,0.0
2022-06-29 05:06:00+00:00,10.1992,12.91,3295.571395,3290.537638,51.53653198,71.06963348,9.369663239,0.0
2022-06-29 06:06:00+00:00,10.1867,12.9,3317.214303,3319.731181,51.52346802,74.71765137,9.378008842,0.0
2022-06-29 07:06:00+00:00,10.1892,12.89,3162.785697,3160.268819,51.41346802,78.76915741,9.386353493,0.0
2022-06-29 08:06:00+00:00,10.1858,12.86137336,3080.0,3080.0,51.37,81.08144379,9.394698143,0.0
2022-06-29 09:06:00+00:00,10.1867,12.80137336,3067.214303,3069.731181,51.34897868,83.21534729,9.399999619,0.0
2022-06-29 10:06:00+00:00,10.1533,12.74137336,3038.607151,3039.865591,51.33448934,85.51302338,9.399999619,0.0
2022-06-29 11:06:00+00:00,10.1258,12.69137336,3040.0,3040.0,51.34,86.19688416,9.399999619,0.0
2022-06-29 12:06:00+00:00,10.1283,12.66137336,3014.178546,3010.403228,51.33102132,87.97072601,9.399999619,0.0
2022-06-29 13:06:00+00:00,10.1183,12.64137336,3031.392849,3030.134409,51.32448934,89.3286438,9.399999619,0.0
2022-06-29 14:06:00+00:00,10.1092,12.63,3038.607151,3039.865591,51.34551066,91.70146179,9.399999619,0.0
2022-06-29 15:06:00+00:00,10.1042,12.62,3008.607151,3009.865591,51.33102132,91.37239838,9.399999619,0.0
2022-06-29 16:06:00+00:00,10.075,12.60137336,3012.785697,3010.268819,51.32551066,88.05999756,9.399999619,0.0
2022-06-29 17:06:00+00:00,10.0717,12.6,3031.392849,3030.134409,51.33,85.54405975,9.363678932,0.0
2022-06-29 18:06:00+00:00,10.06,12.59,3031.392849,3030.134409,51.32448934,81.97695923,9.264093399,0.0
2022-06-29 19:06:00+00:00,10.055,12.58,3031.392849,3030.134409,51.33,80.11000061,9.16450882,0.0
2022-06-29 20:06:00+00:00,10.045,12.58,3012.785697,3010.268819,51.32,78.4327774,9.064923286,0.0
2022-06-29 21:06:00+00:00,10.0417,12.57,3047.214303,3049.731181,51.34448934,77.48000336,9.008710861,0.0
2022-06-29 22:06:00+00:00,10.0292,12.57,3038.607151,3039.865591,51.34,76.11489105,9.033736229,0.0
2022-06-29 23:06:00+00:00,10.0042,12.56,3064.428605,3069.462362,51.33795736,73.55193329,9.05876255,0.0
2022-06-30 00:06:00+00:00,9.98636,12.56,3001.392849,3000.134409,51.32102132,73.2881546,9.083788872,0.0
2022-06-30 01:06:00+00:00,9.9475,12.56,3008.607151,3009.865591,51.32,72.43038177,9.10881424,0.0
2022-06-30 02:06:00+00:00,9.93417,12.56,3031.392849,3030.134409,51.32448934,71.34999847,9.133840561,0.0
2022-06-30 03:06:00+00:00,9.935,12.55,3010.0,3010.0,51.31448934,70.55521393,9.158866882,0.0
2022-06-30 04:06:00+00:00,9.9075,12.55,3001.392849,3000.134409,51.31551066,71.50509644,9.183893204,0.0
2022-06-30 05:06:00+00:00,9.90583,12.55,3027.214303,3029.731181,51.33551066,74.29000092,9.208918571,0.0
2022-06-30 06:06:00+00:00,9.89167,12.55,3031.392849,3030.134409,51.33551066,78.09699249,9.233944893,0.0
2022-06-30 07:06:00+00:00,9.89167,12.55,2880.0,2880.0,51.22795736,81.33961487,9.258971214,0.0
2022-06-30 08:06:00+00:00,9.88167,12.53137336,2665.571395,2660.537638,51.15,84.01010895,9.283996582,0.0
2022-06-30 09:06:00+00:00,9.8525,12.49137336,2572.785697,2570.268819,51.13448934,86.17801666,9.309022903,0.0
2022-06-30 10:06:00+00:00,9.84583,12.42274672,2444.178546,2440.403228,51.11102132,87.64746094,9.334049225,0.0
2022-06-30 11:06:00+00:00,9.83667,12.37137336,2448.607151,2449.865591,51.11551066,88.3067627,9.359075546,0.0
2022-06-30 12:06:00+00:00,9.87364,12.34,2431.392849,2430.134409,51.10653198,88.30999756,9.384100914,0.0
2022-06-30 13:06:00+00:00,9.87333,12.31,2447.214303,2449.731181,51.09897868,89.04530334,9.399999619,0.0
2022-06-30 14:06:00+00:00,9.85833,12.29,2440.0,2440.0,51.1,88.18605042,9.399999619,0.0
2022-06-30 15:06:00+00:00,9.85833,12.28,2448.607151,2449.865591,51.10448934,87.80548859,9.399999619,0.0
2022-06-30 16:06:00+00:00,9.86333,12.26137336,2448.607151,2449.865591,51.10448934,86.71942902,9.399999619,0.0
2022-06-30 17:06:00+00:00,9.81833,12.25137336,2441.392849,2440.134409,51.1,84.46701813,9.363678932,0.0
2022-06-30 18:06:00+00:00,9.8025,12.24137336,2440.0,2440.0,51.1,81.38585663,9.264093399,0.0
2022-06-30 19:06:00+00:00,9.80833,12.24,2430.0,2430.0,51.09,80.55000305,9.16450882,0.0
2022-06-30 20:06:00+00:00,9.79,12.23,2430.0,2430.0,51.08448934,78.75979614,9.064923286,0.0
2022-06-30 21:06:00+00:00,9.7575,12.23,2414.178546,2410.403228,51.08551066,78.4957428,8.991280556,0.0
2022-06-30 22:06:00+00:00,9.756470078,12.22,2430.0,2430.0,51.09551066,78.17569733,8.966228485,0.0
2022-06-30 23:06:00+00:00,9.747266356,12.22,2412.785697,2410.268819,51.09102132,78.13566589,8.941176414,0.0
2022-07-01 00:06:00+00:00,9.73909,12.22,2440.0,2440.0,51.1,76.8575592,8.916124344,0.0
2022-07-01 01:06:00+00:00,9.74917,12.22,2431.392849,2430.134409,51.09,75.978302,8.89107132,0.0
2022-07-01 02:06:00+00:00,9.72417,12.21,2430.0,2430.0,51.09,74.11442566,8.866019249,0.0
2022-07-01 03:06:00+00:00,9.72583,12.21,2431.392849,2430.134409,51.09,74.54045868,8.840967178,0.0
2022-07-01 04:06:00+00:00,9.71417,12.21,2440.0,2440.0,51.09448934,73.9023819,8.815915108,0.0
2022-07-01 05:06:00+00:00,9.70167,12.2,2427.214303,2429.731181,51.09,74.73000336,8.818236351,0.0
2022-07-01 06:06:00+00:00,9.67917,12.2,2425.821454,2429.596772,51.09,75.46829987,8.868236542,0.0
2022-07-01 07:06:00+00:00,9.68,12.2,2271.392849,2270.134409,50.94795736,78.30000305,8.918235779,0.0
2022-07-01 08:06:00+00:00,9.6825,12.17137336,2145.571395,2140.537638,50.86448934,78.1435318,8.96823597,0.0
2022-07-01 09:06:00+00:00,9.66,12.11274672,2111.392849,2110.134409,50.83448934,77.40351868,9.01823616,0.0
2022-07-01 10:06:00+00:00,9.635,12.04274672,2080.0,2080.0,50.82,78.95550537,9.068236351,0.0
2022-07-01 11:06:00+00:00,9.63583,11.98274672,2088.607151,2089.865591,50.82448934,75.84999847,9.118235588,0.0
2022-07-01 12:06:00+00:00,9.635,11.95,2078.607151,2079.865591,50.81448934,75.73000336,9.168235779,0.0
2022-07-01 13:06:00+00:00,9.62167,11.92137336,2078.607151,2079.865591,50.81448934,77.46598816,9.199999809,0.0
2022-07-01 14:06:00+00:00,9.64417,11.90137336,2080.0,2080.0,50.81448934,78.83616638,9.199999809,0.0
2022-07-01 15:06:00+00:00,9.6375,11.89,2078.607151,2079.865591,50.82,80.739151,9.199999809,0.0
2022-07-01 16:06:00+00:00,9.65583,11.88,2080.0,2080.0,50.82,79.73534393,9.199999809,0.0
2022-07-01 17:06:00+00:00,9.65417,11.87,2071.392849,2070.134409,50.82102132,78.117836,9.172645569,0.0
2022-07-01 18:06:00+00:00,9.65,11.87,2070.0,2070.0,50.81551066,75.77425385,9.09764576,0.0
2022-07-01 19:06:00+00:00,9.6825,11.86,2090.0,2090.0,50.82448934,73.11206055,9.022644997,0.0
2022-07-01 20:06:00+00:00,9.68,11.86,2090.0,2090.0,50.82448934,70.83194733,8.947645187,0.0
2022-07-01 21:06:00+00:00,9.66917,11.85137336,2088.607151,2089.865591,50.81897868,69.42470551,8.710887909,0.0
2022-07-01 22:06:00+00:00,9.63417,11.85,2080.0,2080.0,50.82551066,67.74633026,8.742170334,0.0
2022-07-01 23:06:00+00:00,9.65333,11.85,2072.785697,2070.268819,50.82102132,66.15161896,8.773452759,0.0
2022-07-02 00:06:00+00:00,9.67364,11.85,2080.0,2080.0,50.81448934,64.78111267,8.804736137,0.0
2022-07-02 01:06:00+00:00,9.67917,11.85,2080.0,2080.0,50.82,64.06504822,8.836018562,0.0
2022-07-02 02:06:00+00:00,9.68917,11.84627467,2081.392849,2080.134409,50.82,63.0124855,8.867300987,0.0
2022-07-02 03:06:00+00:00,9.675,11.84,2075.821454,2079.596772,50.82551066,63.40309906,8.898583412,0.0
2022-07-02 04:06:00+00:00,9.7125,11.84,2088.607151,2089.865591,50.81897868,64.80628204,8.929865837,0.0
2022-07-02 05:06:00+00:00,9.67917,11.84,2080.0,2080.0,50.82,70.15309143,8.961148262,0.0
2022-07-02 06:06:00+00:00,9.645,11.84,2081.392849,2080.134409,50.81448934,74.50926208,8.992431641,0.0
2022-07-02 07:06:00+00:00,9.64667,11.84,2002.785697,2000.268819,50.74897868,78.09761047,9.023714066,0.0
2022-07-02 08:06:00+00:00,9.63917,11.83,1930.0,1930.0,50.7,80.30000305,9.05499649,0.0
2022-07-02 09:06:00+00:00,9.61833,11.81,1910.0,1910.0,50.67448934,80.74025726,9.086278915,0.0
2022-07-02 10:06:00+00:00,9.64833,11.77137336,1892.785697,1890.268819,50.66448934,81.67897797,9.11756134,0.0
2022-07-02 11:06:00+00:00,9.6225,11.74137336,1892.785697,1890.268819,50.67,81.44805908,9.148843765,0.0
2022-07-02 12:06:00+00:00,9.63,11.72,1881.392849,1880.134409,50.66,82.18000031,9.180127144,0.0
2022-07-02 13:06:00+00:00,9.59667,11.7,1881.392849,1880.134409,50.66,82.41875458,9.186350822,0.0
2022-07-02 14:06:00+00:00,9.5625,11.68137336,1880.0,1880.0,50.66,82.69675446,9.148928642,0.0
2022-07-02 15:06:00+00:00,9.58,11.67,1888.607151,1889.865591,50.66448934,82.98999786,9.111507416,0.0
2022-07-02 16:06:00+00:00,9.57167,11.66,1880.0,1880.0,50.65448934,81.51633453,9.074085236,0.0
2022-07-02 17:06:00+00:00,9.5575,11.65137336,1880.0,1880.0,50.66,80.10658264,9.036663055,0.0
2022-07-02 18:06:00+00:00,9.59583,11.65,1880.0,1880.0,50.66,78.3527298,8.999240875,0.0
2022-07-02 19:06:00+00:00,9.6075,11.64137336,1880.0,1880.0,50.66,75.79024506,8.961818695,0.0
2022-07-02 20:06:00+00:00,9.60167,11.64,1880.0,1880.0,50.66551066,73.67375946,8.924396515,0.0
2022-07-02 21:06:00+00:00,9.61167,11.64,1880.0,1880.0,50.66551066,72.32815552,8.90871048,0.0
2022-07-02 22:06:00+00:00,9.60417,11.64,1888.607151,1889.865591,50.67,69.20911407,8.933735847,0.0
2022-07-02 23:06:00+00:00,9.635,11.63137336,1880.0,1880.0,50.65448934,68.1473999,8.958762169,0.0
2022-07-03 00:06:00+00:00,9.65818,11.63,1878.607151,1879.865591,50.66,65.26999664,8.98378849,0.0
2022-07-03 01:06:00+00:00,9.66083,11.63,1880.0,1880.0,50.66,65.08509064,9.008814812,0.0
